ID,Answer
3703,法國商人在今日加拿大博覽會會場的位置，建立了一個要塞，但在1759年將它廢棄
3704,1787年
3705,1793年
3706,1793年
3707,1834年3月6日
3708,鐵路
3709,1921年
3710,81人
3711,1107萬平方公里
3712,
3713,南京
3714,康熙年間至乾隆年間
3715,龍興
3716,康熙年間至乾隆年間
3717,撒韋凡部由理藩院
3718,明清
3719,西藏在清代
3720,住宅
3721,高句麗
3722,精英政治
3723,
3724,王都成
3725,司馬懿
3726,水與高句麗
3727,高句麗
3728,李世民
3729,高句麗
3730,
3731,冬天
3732,新羅
3733,新羅
3734,新羅神
3735,體積顏色
3736,熱力學
3737,不確定性
3738,
3739,格力
3740,負面
3741,全美最強烈的大學和反應爐之一。不過紫色絲病非常接近民居
3742,比爾蓋茨
3743,比爾蓋茨首次以私人名譽及公積金。其他著名校園建築包括了加壓風洞及傳播水池，用於測試海上船隻或設備模型。麻省理工
3744,功課
3745,秋季
3746,陳妹
3747,224名
3748,研究生指導，出席學術委員會以及進行研究
3749,總統科技顧問委員會
3750,47位
3751,麻省理工學院
3752,路易斯委員會
3753,人文
3754,正職校長期間
3755,社會科學院
3756,房貸克
3757,聖母院博物館
3758,65萬人
3759,史特拉斯堡的居民種族構成爲，法蘭西人
3760,19世紀末
3761,第二次世界大戰
3762,旅遊業
3763,第二大
3764,萊茵河航運中央委員會
3765,史特拉斯堡
3766,凱爾特人
3767,w
3768,神聖羅馬帝國
3769,路德會大學
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,四教
3774,歐洲文藝復興
3775,後現代主義
3776,1650年
3777,後現代主義
3778,政治哲學
3779,漢國家
3780,柏拉圖
3781,基督教
3782,阿奎那
3783,蘇聯時期
3784,電力
3785,
3786,峨眉山
3787,嘉州
3788,清朝
3789,嘉州
3790,中世紀
3791,哈康五世
3792,1299年
3793,哥本哈根
3794,哥本哈根
3795,1814年
3796,火車站
3797,新城區
3798,1854年克里斯蒂安尼亞的第一個火車站建成。1878年
3799,火車站
3800,西漢
3801,商朝
3802,郡縣制
3803,琅琊國
3804,約阿基姆
3805,9月6日
3806,紅軍師及漢軍級指揮官
3807,軍事專家被僱用，偶爾也扣留家屬爲人質
3808,蘇聯
3809,和平協定
3810,平協定
3811,德意志國防軍
3812,垃圾陽行動中的勝利起了決定性的作用。1941年，蘇聯政府
3813,德意志國防軍
3814,近衛頭銜
3815,146人
3816,68人
3817,解放軍
3818,黃厝村塔頭社
3819,美國第七艦隊
3820,蔡英文
3821,蔡英文
3822,1912年
3823,國共內戰
3824,國共內戰時期
3825,共產黨員在國民黨
3826,中華民國
3827,1937年
3828,西安事變
3829,1945年
3830,渡江戰役
3831,1955年
3832,廣州
3833,國共合作。陳炯明
3834,北伐必敗論
3835,盧溝橋事變
3836,中共
3837,皖南
3838,金文泰
3839,金文泰
3840,1985年
3841,加林查
3842,加林查
3843,1958年
3844,1934年世界盃，在首輪1:3負零西班牙。在1938年法國世界盃
3845,巴西
3846,金球獎
3847,1998年
3848,倫敦奧運
3849,2014年
3850,第二波新政
3851,民主黨
3852,7月19
3853,德懷特艾森豪
3854,豬灣入侵
3855,美國
3856,案
3857,非裔美國人
3858,民主黨在南方傳統保守白人票源，以及在北方都市天主教支持度
3859,理查德克森
3860,埃莉諾羅斯福
3861,德州
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人
3867,共和黨革命
3868,加拿大
3869,白水門事件及萊溫斯基醜聞等政治醜聞
3870,改變
3871,凡爾賽條約
3872,威爾遜
3873,高峯會第11次會議
3874,2010年5月18日至20日
3875,2008年
3876,潘基文
3877,9月25日
3878,八達洛夫
3879,20多年
3880,菜豆
3881,礦泉
3882,1100公尺
3883,新美天津大理石
3884,1920年
3885,
3886,
3887,亞塞拜然人
3888,赫哲族
3889,唐代
3890,智騎都尉
3891,1284年鬼違反原。1285年
3892,努兒乾地方
3893,明朝
3894,沙皇俄國批准成立二妹公司
3895,沙皇俄國
3896,嘉禾二年
3897,公孫淵
3898,公孫淵
3899,二十一四天
3900,梅雨時期
3901,2010年
3902,九州旅客鐵道承擔，但也有到原鐵道，松浦鐵道，長期電氣鐵道，三傢俬鐵公司
3903,舊石器時代
3904,雲仙
3905,長崎縣內古墳最多的地區，其中雙流股份是長崎縣最大的前方後圓墳
3906,佐世保市的輔警洞窟
3907,佐世堡郊區的豪斯登堡
3908,朱小芳
3909,斯洛文尼亞
3910,克羅埃西亞
3911,塞爾維亞克拉伊納共和國
3912,浙大克羅埃西亞主義
3913,1991年
3914,馬其頓共和國
3915,南斯拉夫反法西斯人民解放委員會
3916,1945年
3917,2月10日是大連牆壁，南斯拉夫代表，該國的外交政策，必須先過問蘇聯的意見，截止於2月底，無預警的中斷兩國之間的貿易條約，3月
3918,南斯拉夫
3919,蘇聯
3920,會主義
3921,1980年
3922,失業率攀升
3923,
3924,遺傳物質技術
3925,生物技術
3926,基因工程
3927,1973
3928,基因轉制動物
3929,
3930,胰島素生長激素
3931,
3932,雜交
3933,複製
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,美國綠卡
3940,國家安全會議
3941,美國國土安全部
3942,水泥
3943,水泥骨料
3944,洋灰使
3945,洋灰
3946,
3947,孔明車
3948,臺灣
3949,45公里
3950,亞當斯密
3951,舉債
3952,軌道運輸
3953,
3954,最安全
3955,丁磊
3956,出售郵件系統軟體授權，1998年推出了163.com
3957,163
3958,
3959,2013年
3960,分析通訊系統
3961,發信機
3962,精神障礙
3963,心理衛生服務
3964,病程記錄，自殺的一排人在一年內會完成自殺
3965,烈酒
3966,烈酒使用
3967,蕭道成建奇以宋
3968,清徐集團
3969,泰晤士報
3970,泰晤士報
3971,倫敦時報
3972,保守黨
3973,
3974,476年
3975,吸毒帝國
3976,阿瓦爾人
3977,
3978,廣州
3979,黃帝
3980,黃帝作
3981,江南平原
3982,六
3983,
3984,
3985,王永清
3986,之功
3987,嘉義市
3988,應選
3989,張之洞
3990,1890年
3991,武漢水利電力大學
3992,武漢水利電力大學
3993,2013年
3994,威廉吉爾伯特
3995,吉爾古特
3996,班傑明富蘭克林
3997,富蘭克林
3998,
3999,熱能
4000,同級發電機
4001,摩擦起電效應
4002,感覺得到能使肌肉，發生纖維性抽搐
4003,最佳作品獎
4004,非預定
4005,奧斯卡金像獎之一
4006,美國電影藝術與科學學院
4007,米蘭德
4008,追求形式的完美
4009,米蘭德
4010,磨山
4011,5000倍
4012,公轉週期
4013,七天三小時
4014,前3500年到公元前1000年
4015,明兒
4016,尼羅河
4017,恆河
4018,20卡
4019,奧斯卡金像獎
4020,奧斯卡金像獎之一，929年設立以來，每年都在加州洛杉磯
4021,瑪格麗特喝力克女士
4022,奧斯卡
4023,金獎杯
4024,1939年
4025,廈門大學300多師生因學潮離校前，上海盛業大廈大學
4026,東營廈門大學
4027,東營廈門大學教師教學質量不好
4028,戊戌變法是木
4029,梁啓超
4030,徐才厚
4031,徐才厚
4032,蘇聯
4033,光緒皇帝
4034,君王大一
4035,義和拳
4036,李提摩
4037,2007年
4038,8851.8公里
4039,春秋戰國時代
4040,漢代
4041,蒙古
4042,漢代
4043,朝鮮
4044,厚土訣
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,煙臺條約續增專條
4050,泰語中區人民公園
4051,重慶
4052,泰語中區人民公園
4053,泰語
4054,重慶
4055,火災
4056,重慶
4057,四川省
4058,兵工廠
4059,沙坪壩公園保留有全國唯一留存的紅衛兵公墓。武道中
4060,重慶地區
4061,
4062,
4063,第七
4064,子工業
4065,重慶
4066,馬關條約
4067,裝甲
4068,土製裝甲
4069,坦克彈
4070,不然
4071,辦公摩天大樓
4072,陳水扁
4073,
4074,巡撫
4075,中國共產黨
4076,楊總訂
4077,1895年
4078,麻州
4079,反對同性婚姻的人大，都將一夫一妻
4080,炎症
4081,1995年
4082,單身收養制度
4083,400萬
4084,不受社會福利保障
4085,騰訊
4086,歐洲國家，荷蘭
4087,歐洲國家，荷蘭
4088,14個
4089,1884年
4090,德國
4091,1939年
4092,1929年
4093,賓夕法尼亞州
4094,只飛蟻
4095,60歲
4096,沙皇亞歷山大三世指派的一位二國將軍
4097,英國
4098,1989年
4099,漢國家
4100,綠島
4101,活體珊瑚
4102,兩個
4103,
4104,滅
4105,19世紀
4106,佛教經典味軒祝諸法皆空之一的大乘佛教
4107,玄奘法師
4108,宋朝
4109,東吳大學
4110,
4111,可以互相溝通的，雖然有不少與會不一定完全相同
4112,閩南語
4113,1945年
4114,1966年
4115,1942年
4116,1944年
4117,75
4118,美國電影學會
4119,1985年
4120,1991年
4121,1948年
4122,小白兔
4123,優秀西部片演員
4124,1945年
4125,最高榮譽
4126,1945年
4127,
4128,
4129,求婚喔
4130,1949年
4131,
4132,麥克麥克林
4133,政治
4134,1939年
4135,上流社會
4136,豐臣秀吉
4137,1592年
4138,岩石圈
4139,有岩漿冷卻凝固
4140,
4141,一個月
4142,心臟眼睛，急性腎臟造成損害
4143,心臟病
4144,生產地
4145,英國
4146,日本
4147,1984年
4148,2008年
4149,1789年
4150,
4151,
4152,1899年
4153,阿伊努協會
4154,釣魚臺
4155,動植物
4156,山羊
4157,釣魚臺主權
4158,1543年派遣至琉球國擔任冊封使的陳凱
4159,1918年
4160,1918年
4161,釣魚臺最終在鼎盛時期，共計有99戶，247人一同生活在島嶼上，而古賀辰四郎也因爲其與養殖業等產業的攻擊，而在1909年時候的日本政府搬走，難受包裝。1918年，古賀辰四郎
4162,航路標誌法
4163,1月14日
4164,1857年
4165,巴麥尊
4166,
4167,1858年
4168,5月20日
4169,2011年
4170,梅雨季節
4171,東芝
4172,財報造假而面臨倒閉風險。2015年7月爆發，涉及高達16億美元的會計造假案件，主要爲來自晶片及半導體部門的虛假營銷
4173,2015年
4174,2006年
4175,豐田汽車
4176,公元372年正式傳入韓國，當時是三國時期的高勾麗。可是根據中國的記錄及佛教壁畫顯示，佛教早於這個官方日子。公元384年
4177,藝術風格
4178,印度佛教
4179,巴厘島
4180,
4181,喜馬拉雅山區
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,希臘
4186,南北朝時期
4187,抽象性表達方法
4188,唐朝
4189,長安
4190,莫高窟
4191,約翰克希爾
4192,1831年
4193,巴爾幹半島的君主制
4194,君主制
4195,激進黨
4196,被監禁
4197,1921年
4198,拉丁
4199,倭寇
4200,南宋
4201,清同治年間
4202,五月天作曲
4203,首次參與電影
4204,2001年
4205,馬莎正式進入義工隊服役
4206,1790年
4207,法國
4208,貝爾福
4209,1939年
4210,皇家自由醫院
4211,皇家自由醫院
4212,1939年
4213,伊斯靈頓
4214,中央機關爲理事會
4215,教務長
4216,中國民主建國會
4217,文化教育界高級人士
4218,遷川工廠聯合會
4219,宋慶齡
4220,1945年
4221,國際聯盟
4222,極盛時期，會員國數量高達58個
4223,凡爾賽條約
4224,1960年
4225,1960年
4226,外圍賽
4227,
4228,西班牙
4229,抽籤
4230,1927年
4231,1955年
4232,法國
4233,
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,
4241,徵兵制
4242,波斯灣東南岸
4243,
4244,西方商業
4245,英國
4246,1892年
4247,管理者鼓勵商業貿易
4248,1966年
4249,1971年，英國作爲保護國離開波斯灣，杜拜年和阿布扎比和其它五個酋長國，於1971年12月2日成立了阿拉伯聯合大公國，1973年
4250,2006年
4251,全部完成。杜柏彬水城區2005年2月建設宣佈動工，他有華盛頓特區的兩倍半大小，大約爲曼哈頓島的七
4252,皇家法律
4253,142個
4254,道路
4255,1937年
4256,非裔美國人
4257,1960年
4258,法律制裁
4259,募兵以後
4260,羅馬公民權
4261,奧古斯都
4262,薪水
4263,百夫長
4264,河南
4265,2002年
4266,黃河鐵路公路大橋
4267,1952年
4268,南國農蕭樹滋
4269,蕭樹滋
4270,李克東
4271,蕭樹滋
4272,饅頭
4273,饅頭
4274,[UNK]包
4275,霧靈山區。南寧，黔東南州西街，遵義市，北與重慶市璧林
4276,丘陵
4277,霧靈山區
4278,柏林
4279,磚石
4280,將其與西德領土分割開來
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,烏利希
4287,客座教授
4288,肝癌
4289,1978年
4290,1979年
4291,1979年
4292,國際奧委會第48屆年會
4293,中華人民共和國
4294,學忠案
4295,分離主義
4296,李烈鈞
4297,公權五。12月31日，張學良從宋子文公館
4298,人家軍事委員會
4299,肝臟
4300,興奮劑
4301,細胞色素
4302,英國
4303,1711年
4304,西班牙
4305,漢韻盈
4306,文化大革命
4307,漢韻盈
4308,人民日報
4309,香港站
4310,2012年
4311,香港站
4312,九龍站
4313,漢江
4314,南鎮，冰川漢網
4315,漢江看水
4316,
4317,私立研究型
4318,冰大
4319,華頓商學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,獸醫學院
4325,雨水
4326,林業
4327,
4328,塞爾維亞
4329,1920年
4330,1997年
4331,俄羅斯聯邦
4332,共和國元首
4333,第二次世界大戰
4334,中南海位於中國北京市西城區西長安街街道，泛指晉城，新方定北海，東海及南海的區域，是中華人民共和國國務院，中共中央書記處，在中共中央辦公廳等重要機關辦公所在地
4335,明代
4336,中共中央書記處，在中共中央辦公廳等重要機關辦公所在地。中華人民共和國成立後
4337,東海
4338,袁世凱
4339,袁世凱
4340,中南
4341,新華門
4342,1975年
4343,臺北有伴和做
4344,1960年
4345,八卦臺地區
4346,1959年
4347,張老師
4348,張老師
4349,四年
4350,彰化市公所
4351,加入歐盟
4352,基督教
4353,西元337年
4354,723公里
4355,北高加索聯邦區
4356,克拉斯諾達爾
4357,俄羅斯
4358,農業
4359,計劃經濟
4360,2014年
4361,楊宇
4362,
4363,1925年1月12日
4364,1923年
4365,九龍寨城及九龍強村
4366,漢美東村
4367,19世紀
4368,漢美東村
4369,軍售要人物之一。其軍事集團是蔣中正比系
4370,1917年
4371,1917年，曾在省立第11示範學校第二期畢業。一年，帶着妻子嫁妝到杭州，插班考入體育學校，杭州省立帖專項檢驗，一個月
4372,杭州
4373,1934年
4374,蔣中正
4375,蔣中正
4376,廣州行營
4377,貝萊爾王國獨回，新來的天主教居民使用古來暗喻，並於12世紀左右來到今日的，愛斯特雷馬杜拉里。萊昂王國，給卡斯蒂利亞王國聯盟
4378,
4379,青海東部。面積2740平方公里
4380,海東市
4381,北宋
4382,修水
4383,49.2%
4384,3.92萬畝
4385,3
4386,喜馬拉雅山
4387,6656米
4388,青唐古拉山脈
4389,庚子賠款，有關稅及飲水中客戶
4390,庚子
4391,1943年
4392,1899年
4393,滅絕
4394,人類真快的生物滅絕速度，但是人類
4395,金正恩
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,1990年
4403,公路網絡
4404,
4405,1974年
4406,
4407,聯合國
4408,乞丐
4409,君主制
4410,特瓦族
4411,2000年
4412,阿拉伯語漢語國際頻道全面改造新臺址
4413,2010年
4414,央視網域名，其節目點播一變回了央視網標誌
4415,1988年
4416,2009年初
4417,被動
4418,消費者
4419,
4420,58勝24負
4421,紐約尼克
4422,紐約尼克
4423,2003年
4424,21負
4425,2004年
4426,張嶺爲正一真人使命爲上清真人
4427,道士
4428,火居道士
4429,正一派
4430,英國
4431,約翰羅納德魯埃爾托爾金
4432,靈感來源，包刮骨，英語文學如被二五補，北歐賽加入，沃爾鬆格傳說
4433,芬蘭
4434,1915年
4435,1968年
4436,1815年
4437,1934年
4438,風光
4439,人權
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,公民遷徙
4445,六四事件
4446,中華人民共和國
4447,中華人民共和國外交部發言人
4448,汪洋
4449,中國
4450,價值爭議
4451,教養
4452,蔣中正
4453,畜牧業
4454,產品
4455,瓦解
4456,19世紀
4457,拿破崙
4458,清發程度
4459,1857年
4460,1858年
4461,外交戰略失誤，最終是拿破崙付出代價
4462,1870年
4463,德意志帝國
4464,1873年
4465,1850年
4466,橡皮圖章，形同虛設，實權完全
4467,實權
4468,中華人民共和國
4469,2000年
4470,戰國時期
4471,最熱月平均氣溫24.4
4472,五八股諺
4473,中國
4474,問你伯
4475,溫尼伯湖
4476,冰河時期
4477,回程
4478,1611年
4479,蘇維埃俄國
4480,2003年
4481,航空運輸
4482,機場聯絡軌道系統
4483,機場聯絡軌道系統
4484,2395平方公里
4485,雲南省
4486,200米
4487,抑制器
4488,卡賓槍概念，也接近後來的個人防衛武器
4489,可以
4490,德國
4491,[UNK]壕戰
4492,同盟國
4493,英國
4494,1960年
4495,陝西省
4496,南亞鷺江區
4497,陝西省中南部
4498,副熱帶季風氣候
4499,木本植物
4500,對秦嶺山麓的描寫。現已建成多條穿越秦嶺的鐵路和高速公路
4501,大正元年
4502,miss動十件
4503,米加幾張日本農村爆發，miss動十件
4504,臺灣日治時期
4505,1927年
4506,一二八事變
4507,太平洋戰爭
4508,修改日美安保條約
4509,修改日美安保條約
4510,健康
4511,田中被
4512,退選
4513,警戒錐加工
4514,敗福田赳夫組閣。昭和55年，日本社會黨
4515,平成時代
4516,白[UNK]傳來，朝廷中兩大勢力之一的蘇
4517,587年
4518,710年
4519,587年
4520,源平合戰
4521,
4522,廉倉
4523,女媧
4524,妹妹
4525,不樂者所侍奉
4526,統計力學
4527,統計力學
4528,1977年
4529,北美洲
4530,中國
4531,1534年
4532,印度中國
4533,沙勿略
4534,印度
4535,咱兒
4536,談判反艦
4537,河北戰事不利
4538,七月初十
4539,保定
4540,朱莉接
4541,873
4542,越來越嚴重的作用
4543,擊敗武高
4544,吳高帥
4545,中央軍委一次獲勝的機會是嘟嘟或能公章，一門幾乎要攻下時，因背離所容所繫只得停止。功敗垂成。農曆十月，北平勝寒冷，於是燕軍守城部隊
4546,
4547,潮州體育館，西湖山全民健身廣場
4548,籃球特招生，而龍舟賽的規模及牆面，都頗爲壯觀激烈，每年均有近一百條龍舟下水進度表演，運動員最高達到2000多人。1953年成立，潮州市體委
4549,體育領導機構
4550,[UNK]江
4551,2000年
4552,亞熱帶海洋性季風氣候
4553,李清主
4554,潮州
4555,2008年
4556,14800日元
4557,9800日元到14800日元
4558,1995年
4559,民族主義
4560,12億
4561,伊斯蘭文明，不包括生活在該文明的非穆斯林
4562,賓夕法尼亞州
4563,人口統計
4564,2006年
4565,皮之寶
4566,灰石
4567,具有大規模發展鋼鐵工業的良好條件
4568,皮之寶
4569,文藝復興
4570,瑞士近衛隊
4571,基羅
4572,意大利
4573,積極進攻戰術
4574,薩爾瓦託雷
4575,中國南海
4576,西沙羣島
4577,國共內戰
4578,法國
4579,
4580,王世傑
4581,中華民國政府
4582,1950年
4583,加油站附屬小店
4584,1980年
4585,60年代開始發展
4586,阿斯頓公園球場
4587,阿斯頓維拉
4588,1987年
4589,5000000美元。這項結果導致於許多世界摔角聯盟的選手加入當時主要競爭對手，世界冠軍摔角的旗下，包含全wwf冠軍或客戶肯。在這段期間，世界摔角聯盟打出了www
4590,1993年
4591,1961年
4592,嘉靖九年
4593,三層
4594,青年店
4595,青年店
4596,巴西庫裏奇巴啓用的整合交通網。之後啓發了許多與巴西itunes，上次的系統，如於2000年在，哥倫比亞波哥大
4597,巴西itunes
4598,1859年
4599,生物演化
4600,住宅區
4601,六七十年
4602,清醒工業區
4603,九龍
4604,
4605,25個
4606,老羅斯福
4607,完顏宗弼
4608,完顏宗弼
4609,完顏宗弼
4610,後勤
4611,不能
4612,張應黨
4613,岳家軍
4614,莫須有
4615,朱仙鎮
4616,北京市
4617,6月
4618,2001年
4619,大興區
4620,磨砂
4621,甲午戰爭
4622,臺灣西部
4623,馬關條約
4624,三個月
4625,
4626,1980年代
4627,1980年
4628,農業
4629,1996年
4630,李登輝
4631,總統直選
4632,多元文化主義
4633,胡爾摩沙
4634,海拔高度
4635,乾旱
4636,1972年
4637,烏山頭水庫
4638,1972年
4639,擺脫石油危機，政府致力推動十大建設
4640,
4641,擺脫石油危機
4642,1987年
4643,臺灣政黨林立
4644,日治時期
4645,21個
4646,中華人民共和國
4647,
4648,世界衛生組織邀請，以觀察員身份參加世界衛生大會
4649,2009年
4650,臺灣文化基金會
4651,聯合國世界觀光組織
4652,1995年
4653,元宵節
4654,元宵節
4655,香火鼎盛
4656,清治時期
4657,口味
4658,口味
4659,英語
4660,1932年
4661,
4662,女神
4663,16世紀
4664,明朝
4665,27個
4666,
4667,二戰
4668,臺展，等官辦美展中活躍的畫家爲主，日本文化，和西洋畫風是當時的主流。一週五年代，化成主流，以大陸來臺的水墨畫家，與日治時期的本土喜歡家爲主，繪畫技巧比較傳統。1960年代開始，新生代畫家引入西方的抽象化的風格，美術風格走向西化。1970年代，鄉土意識擡頭後，繪畫題材在區本土化
4669,中華隊
4670,高雄市
4671,巧固球
4672,世界
4673,找到薛海燕
4674,公共衛生問題
4675,飛機
4676,100億美元
4677,四川省
4678,峨眉山
4679,廣東話，廣州話
4680,粵語
4681,中華人民共和國
4682,瑞士
4683,歐洲
4684,阿爾卑斯山脈
4685,挪威
4686,1948年
4687,德國
4688,德國
4689,英國
4690,英國
4691,混合動力技術
4692,國務院
4693,1994年
4694,1995年
4695,44名
4696,1972年
4697,1972年
4698,田納西州
4699,1998年
4700,喬利伯曼
4701,
4702,英國
4703,量子力學
4704,1999年
4705,1933年
4706,狄拉克
4707,布里託
4708,迪拉克
4709,科本哈根
4710,真空極化
4711,1930年
4712,他不想出名
4713,吃蛋雞
4714,1937年
4715,佛教
4716,天道
4717,
4718,巨大捕食壓力裝進化的，而新的環境中沒有競爭者
4719,
4720,洋務運動
4721,蔣公玉棟
4722,蔣公玉
4723,伊斯蘭教
4724,十字軍東征
4725,中國
4726,宗教激進主義
4727,科學革命
4728,20世紀初的文學也出現了革命性變化，代表着我愛因斯坦。他於1905年
4729,劉銘傳
4730,舊金山和約
4731,周恩來
4732,支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,公元三世紀
4735,張一俊
4736,1992年
4737,俄羅斯聯邦沒有完全接替該國，最後仍爲俄羅斯聯邦主體之一
4738,1992年
4739,1944年
4740,
4741,蘇聯
4742,哭泣
4743,1.0
4744,開裂
4745,
4746,國際海洋法中解決國家
4747,國際海洋法中解決國家
4748,下議院
4749,五年
4750,信任案
4751,愛爾蘭
4752,愛爾蘭
4753,愛德華二世
4754,國內的貴族政治與神職人員影響重大
4755,
4756,委託人
4757,夏朝
4758,蘇菲派
4759,瓦哈比派
4760,一二八事變
4761,1933年
4762,日軍
4763,1983年
4764,1984年
4765,
4766,工程打樁
4767,1987年
4768,華東建築設計院
4769,候車入口
4770,
4771,福建籍
4772,
4773,金融中心地位
4774,2004年
4775,購物區
4776,金朝陽集團
4777,香港
4778,香港
4779,香港
4780,以元末明初各省的遷移，大致平定記起
4781,北宋
4782,佛山
4783,六七暴動
4784,1950年
4785,東區
4786,葵涌人
4787,陳灣區
4788,一[UNK]
4789,九龍東
4790,廣東
4791,1945年後由大陸移居或偷渡到港的人。1980年戰時，政府實施即捕即解，此前30年人口以每十年100萬的速度高速增長，1945年人口50萬，1950年人口220萬，1980年
4792,移居
4793,
4794,上環
4795,潮州人
4796,語言相約
4797,英國
4798,郭春秧
4799,閩南人
4800,李嘉誠
4801,香港富豪榜，總財產比郭鶴年作業多，很大量投資是在歐洲
4802,太平天國戰亂
4803,港
4804,客人稱爲港
4805,1970年
4806,色情行業
4807,山水瘦肉粥街
4808,1980年代
4809,北角寶馬山建立香港日本人學校，以專門提供日及家庭的子女就讀。後來的日本人在香港
4810,13%
4811,青龍教
4812,男少
4813,
4814,1057
4815,1954年
4816,
4817,大陳島，江大陳島上的居民與軍隊全數遷移至臺灣
4818,金剛計劃
4819,
4820,四天
4821,中央山脈山麓
4822,臺東市
4823,臺灣東南隅
4824,元旦
4825,1976年
4826,宋慶齡
4827,擔任者在中國共產黨內的地位和職務
4828,1982年
4829,馬利亞金庫塔斯
4830,新石器時代
4831,鼓吹民族民主革命
4832,民國19年
4833,民國19年
4834,民國34年
4835,漢路
4836,國君
4837,湖北省
4838,潛江高石碑鎮
4839,王文便
4840,南京
4841,
4842,勝利
4843,參贊
4844,正德16年
4845,高原
4846,
4847,南極
4848,
4849,聯邦總理
4850,不
4851,1871年
4852,互相制衡作用
4853,總統和內閣
4854,約翰洛克
4855,英國
4856,出國民議會
4857,1974年
4858,受到1974年葡萄牙康乃馨革命影響
4859,孫中山
4860,三權
4861,2005年
4862,國防部
4863,1.336
4864,中華人民共和國
4865,安徽省
4866,一處
4867,
4868,美國工業工程師學會
4869,
4870,科學管理
4871,
4872,南華早報還是星期日出版的，星期日南華早報
4873,1997年
4874,1971年
4875,
4876,紙皮漢網路版
4877,2006年
4878,李澤楷
4879,阿里，不哥
4880,改元
4881,大蒙古國
4882,元世祖
4883,1668年
4884,颱風來襲
4885,男人藏有大量財物，一沒收已解決朝廷的財政問題
4886,1260年
4887,忽必烈
4888,1279年
4889,忽必烈
4890,河南
4891,
4892,北元勢力
4893,1206年
4894,農村
4895,叔嬸
4896,1260年
4897,1289年
4898,法國
4899,1316年
4900,傳教
4901,1217年
4902,蒙古軍
4903,官田漢四天兩種。官田主要來自宋京的官田，兩朝黃金國際，權貴烤肉
4904,無主荒地
4905,自然災害
4906,畜牧業
4907,鳥寧靜
4908,黃道婆
4909,繁榮
4910,元朝
4911,元朝
4912,元朝
4913,選真人
4914,伊斯蘭教
4915,伊斯蘭教
4916,王羲之
4917,草書
4918,景德鎮
4919,1280年
4920,貝南
4921,約魯巴
4922,平原
4923,南非
4924,南非
4925,北京
4926,燕京大學
4927,中央民族學院
4928,美國及英國
4929,中華人民共和國政府
4930,2005年
4931,武力解決
4932,1970年代初
4933,中國大陸
4934,調整經濟政策
4935,2002年
4936,年代
4937,人口的流動，家庭結構也隨之變化小
4938,1970年代
4939,婦女
4940,1947年
4941,1950年代
4942,高雄市
4943,三七事件
4944,1999年
4945,19世紀
4946,全球產業革命
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,印度軍隊的印度
4950,後勤補給的中斷
4951,經濟管理政策失誤
4952,白色抗爭中算了，很有價值
4953,1997年
4954,1960年代
4955,1960年代
4956,三季隊
